,Land,Date,pagePath,Number of Pages,Sessions,Users,Duration,ProductID,Product,Supplier,OrgId
2359,Norway,2023-02-14,/marktplatz?tab=0&productId=91,1,1,1,39,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2360,Germany,2022-11-21,/marktplatz?tab=0&productId=91,0,1,1,0,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2361,Germany,2022-11-19,/marktplatz?tab=0&ptgId=26&attr=14&appSubPro=91&productId=91,0,1,1,0,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2362,Germany,2022-11-19,/marktplatz?tab=0&productId=91,1,1,1,21,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2363,Germany,2022-11-17,/marktplatz?tab=0&ptgId=26&attr=14&appSubPro=91&productId=91,1,1,1,1,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2364,Germany,2022-11-17,/marktplatz?tab=0&ptgId=26&attr=14&productId=91,0,1,1,0,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2365,Germany,2022-11-14,/marktplatz?tab=0&ptgId=26&attr=14&productId=91,1,1,1,10,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2366,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7&attr=27,2,1,1,63,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2367,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7&attr=27&attr=81&category=SERVICE,1,1,1,26,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2368,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7&attr=27&attr=81&category=APP,1,1,1,1,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2369,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7&attr=27&attr=79,1,1,1,1,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2370,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7,1,1,1,9,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2371,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2,1,1,1,63,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2372,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0,1,1,1,32,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2373,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91,1,1,1,7,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2374,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&productId=91,2,1,1,22,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2375,Germany,2022-10-05,/marktplatz%3Ftab=0&productId=91?tab=0&attr=2&attr=7&attr=27&attr=81,3,1,1,23,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2376,Germany,2022-09-19,/marktplatz%3Ftab=0&productId=233?tab=0&productId=91,1,1,1,27,91,ARES Trinity of CAD Software,Gräbert GmbH,71
2377,Germany,2023-10-24,/marktplatz?tab=0&productId=86,1,1,1,3,86,PROBIS Expert ,emproc SYS GmbH & Co. KG,66
2378,Germany,2023-10-24,/marktplatz?tab=0&productId=37,2,1,1,6,37,DigaTwin,DiConneX GmbH,23
2379,Germany,2022-10-11,/marktplatz?tab=0&search=Win&productId=37,1,1,1,26,37,DigaTwin,DiConneX GmbH,23
2380,Germany,2023-10-25,/marktplatz?tab=0&productId=220,1,1,1,3,220,SPECTER,SPECTER Automation,211
2381,Germany,2023-10-18,/marktplatz?tab=0&search=specter%20automation&productId=220,1,1,1,24,220,SPECTER,SPECTER Automation,211
2382,Germany,2023-08-07,/marktplatz?tab=0&search=SPECTER&productId=220,1,1,1,4,220,SPECTER,SPECTER Automation,211
2383,Germany,2023-07-17,/marktplatz?tab=0&appSubPro=220&productId=220,0,1,1,1,220,SPECTER,SPECTER Automation,211
2384,Germany,2023-07-11,/marktplatz?tab=0&search=specter&productId=220,1,1,1,3,220,SPECTER,SPECTER Automation,211
2385,Germany,2023-07-07,/marktplatz?tab=0&appSubPro=220&productId=220,0,1,1,2,220,SPECTER,SPECTER Automation,211
2386,Germany,2023-05-23,/marktplatz?tab=0&appSubPro=220&productId=220,1,2,1,1,220,SPECTER,SPECTER Automation,211
2387,Germany,2023-05-23,/marktplatz%3Ftab=0&search=specter&productId=220?tab=0&search=specter&productId=220,1,1,1,0,220,SPECTER,SPECTER Automation,211
2388,Germany,2023-05-23,/marktplatz%3Ftab=0&search=specter&productId=220?tab=0&appSubPro=220&productId=220,1,1,1,10,220,SPECTER,SPECTER Automation,211
2389,Germany,2023-05-23,/marktplatz?tab=0&search=SPECTER&productId=220,1,1,1,8,220,SPECTER,SPECTER Automation,211
2390,Germany,2023-05-23,/marktplatz?tab=0&search=specter&productId=220,0,2,2,0,220,SPECTER,SPECTER Automation,211
2391,Germany,2023-05-23,/marktplatz%3Ftab=0&appSubPro=220&productId=220?tab=0&appSubPro=220&productId=220,2,2,1,4,220,SPECTER,SPECTER Automation,211
2392,Germany,2023-05-23,/marktplatz%3Ftab=0&search=specter?tab=0&search=specter&productId=220,1,1,1,2,220,SPECTER,SPECTER Automation,211
2393,Germany,2023-04-24,/marktplatz?tab=0&attr=86&productId=220,1,1,1,12,220,SPECTER,SPECTER Automation,211
2394,Germany,2023-03-31,/marktplatz%3Ftab=0?tab=0&attr=86&productId=220,1,1,1,25,220,SPECTER,SPECTER Automation,211
2395,Germany,2022-12-09,/marktplatz%3Ftab=0&search=SPECTER?tab=0&search=SPECTER&productId=220,1,1,1,12,220,SPECTER,SPECTER Automation,211
2396,Germany,2022-11-18,/marktplatz%3Ftab=0&search=sablono?tab=0&search=specter&productId=220,1,1,1,1,220,SPECTER,SPECTER Automation,211
2397,Switzerland,2022-11-15,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,4,220,SPECTER,SPECTER Automation,211
2398,Switzerland,2022-11-15,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&productId=220,1,1,1,1,220,SPECTER,SPECTER Automation,211
2399,Switzerland,2022-11-15,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&productId=143,1,1,1,7,220,SPECTER,SPECTER Automation,211
2400,Switzerland,2022-11-15,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&productId=70,1,1,1,17,220,SPECTER,SPECTER Automation,211
2402,Switzerland,2022-11-15,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0,3,1,1,53,220,SPECTER,SPECTER Automation,211
2403,Switzerland,2022-11-15,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2404,Germany,2022-11-04,/marktplatz?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,2,220,SPECTER,SPECTER Automation,211
2405,Germany,2022-11-04,/marktplatz%3Ftab=0&attr=86&appSubPro=220&productId=220?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,1,220,SPECTER,SPECTER Automation,211
2406,Germany,2022-11-04,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&appSubPro=220&productId=220,2,2,2,6,220,SPECTER,SPECTER Automation,211
2407,Germany,2022-11-04,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&productId=220,2,2,2,1,220,SPECTER,SPECTER Automation,211
2408,Germany,2022-11-04,/marktplatz?tab=0&attr=86&productId=220,0,4,3,9,220,SPECTER,SPECTER Automation,211
2409,Germany,2022-11-04,/marktplatz%3Ftab=0&attr=86&appSubPro=220&productId=220?tab=0&attr=86&productId=220,1,1,1,79,220,SPECTER,SPECTER Automation,211
2410,Finland,2022-10-04,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2411,Germany,2022-10-04,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&productId=220,1,1,1,0,220,SPECTER,SPECTER Automation,211
2412,Germany,2022-10-04,/marktplatz%3Ftab=0&attr=86&productId=220?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,15,220,SPECTER,SPECTER Automation,211
2413,Netherlands,2022-10-04,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2414,Germany,2022-10-04,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2415,Germany,2022-09-27,/marktplatz?tab=0&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2416,Germany,2022-09-27,/marktplatz?tab=0&appSubPro=220&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2417,Germany,2022-09-27,/marktplatz%3Ftab=0&productId=220?tab=0&productId=220,3,2,1,163,220,SPECTER,SPECTER Automation,211
2418,Germany,2022-09-27,/marktplatz%3Ftab=0&appSubPro=220&productId=220?tab=0,1,1,1,1,220,SPECTER,SPECTER Automation,211
2419,Germany,2022-09-27,/marktplatz%3Ftab=0&appSubPro=220&productId=220?tab=0&appSubPro=220&productId=220,1,1,1,3,220,SPECTER,SPECTER Automation,211
2420,Germany,2022-09-27,/marktplatz%3Ftab=0&productId=220?tab=0&appSubPro=220&productId=220,1,2,1,7,220,SPECTER,SPECTER Automation,211
2421,Germany,2022-09-21,/marktplatz?tab=0&attr=86&productId=220,1,1,1,29,220,SPECTER,SPECTER Automation,211
2422,Switzerland,2022-09-21,/marktplatz?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,7,220,SPECTER,SPECTER Automation,211
2423,Switzerland,2022-09-21,/marktplatz%3Ftab=0&attr=86&appSubPro=220&productId=220?tab=0&attr=86&appSubPro=220&productId=220,1,1,1,11,220,SPECTER,SPECTER Automation,211
2424,Switzerland,2022-09-21,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2425,Finland,2022-09-21,/marktplatz?tab=0&attr=86&productId=220,0,1,1,0,220,SPECTER,SPECTER Automation,211
2426,Germany,2022-09-19,/marktplatz%3Ftab=0&search=specter?tab=0&search=specter&productId=220,1,1,1,6,220,SPECTER,SPECTER Automation,211
2427,Germany,2022-09-19,/marktplatz%3Ftab=0&search=specter?tab=0&appSubPro=220&productId=220,1,1,1,8,220,SPECTER,SPECTER Automation,211
2428,Germany,2023-10-31,/marktplatz?tab=0&ptgId=59&rating=5&productId=171,1,1,1,8,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2429,Germany,2023-10-24,/marktplatz?tab=0&productId=171,1,1,1,4,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2430,Germany,2023-05-03,/marktplatz%3Ftab=0?tab=0&search=Famos&productId=171,1,2,1,30,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2431,Germany,2023-03-01,/marktplatz?tab=0&ptgId=59&appSubPro=171&productId=171,0,1,1,0,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2432,Germany,2023-03-01,/marktplatz%3Ftab=0&ptgId=59&appSubPro=171&productId=171?tab=0&ptgId=59&appSubPro=171&productId=171,1,1,1,1,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2433,Germany,2023-02-26,/marktplatz%3Ftab=0?tab=0&ptgId=59&productId=171,2,1,1,1175,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2434,Germany,2023-02-21,/marktplatz%3Ftab=0&ptgId=59&appSubPro=171&productId=171?tab=0&ptgId=59&appSubPro=171&productId=171,1,1,1,0,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2435,Germany,2023-02-21,/marktplatz?tab=0&ptgId=59&appSubPro=171&productId=171,0,1,1,0,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2436,Germany,2022-12-15,/marktplatz%3Ftab=0&productId=204?tab=0&productId=171,1,1,1,1,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2437,Germany,2022-11-28,/marktplatz%3Ftab=0?tab=0&attr=85&attr=100&attr=99&productId=171,1,1,1,35,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2438,Germany,2022-11-10,/marktplatz?tab=0&ptgId=59&appSubPro=171&productId=171,1,2,1,2,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2439,Germany,2022-11-10,/marktplatz?tab=0&ptgId=59&productId=171,0,1,1,0,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2440,Germany,2022-11-09,/marktplatz?tab=0&ptgId=59&productId=171,1,1,1,80,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2441,Germany,2022-10-25,/marktplatz%3Ftab=0&category=APP?tab=0&productId=171,1,1,1,69,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2442,Germany,2022-10-24,/marktplatz?tab=0&attr=86&productId=171,1,1,1,107,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2443,Germany,2022-10-17,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&productId=171,1,1,1,56,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2444,Germany,2022-10-10,/marktplatz%3Ftab=0?tab=0&attr=23&productId=171,1,1,1,83,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2445,Germany,2022-09-19,/marktplatz%3Ftab=0&search=specter?tab=0&attr=86&productId=171,1,1,1,40,171,CAFM-Software FAMOS und FAMOSweb,Keßler Real Estate Solutions GmbH,168
2446,Germany,2023-10-24,/marktplatz?tab=0&productId=170,1,1,1,2,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2447,Germany,2023-10-19,/marktplatz?tab=0&attr=79&productId=170,1,1,1,0,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2448,Germany,2023-10-17,/marktplatz?tab=0&attr=79&productId=170,1,1,1,3,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2449,Germany,2023-10-17,/marktplatz?tab=0&productId=170,1,1,1,15,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2450,Germany,2023-05-31,/marktplatz%3Ftab=0&search=ke%C3%9Fler?tab=0&search=bimflow&productId=170,1,1,1,5,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2451,Germany,2023-05-31,/marktplatz%3Ftab=0?tab=0&search=bimflow&productId=170,1,1,1,3,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2452,Germany,2023-05-31,/marktplatz%3Ftab=0?tab=0&search=bimflow&productId=170&orgId=168,1,1,1,6,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2453,Austria,2023-04-05,/marktplatz?tab=0&productId=170,1,1,1,1,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2454,Austria,2023-03-28,/marktplatz%3Ftab=0?tab=0&productId=170,1,1,1,2,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2455,Germany,2023-02-20,/marktplatz%3Ftab=0?tab=0&ptgId=35&productId=170,1,1,1,119,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2456,Germany,2023-01-27,/marktplatz?tab=0&productId=170,2,1,1,53,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2457,Germany,2022-10-11,/marktplatz%3Ftab=0?tab=0&productId=170,1,1,1,13,170,BIMflow - CAD in 3D,Keßler Real Estate Solutions GmbH,168
2458,Germany,2023-10-24,/marktplatz?tab=0&productId=46,1,1,1,3,46,ProductGate,ProMaterial GmbH,31
2459,Austria,2023-03-07,/marktplatz?tab=0&productId=46,1,1,1,36,46,ProductGate,ProMaterial GmbH,31
2460,Germany,2023-10-24,/marktplatz?tab=0&productId=47,1,1,1,3,47,DistributionGate,ProMaterial GmbH,31
2461,Germany,2022-11-15,/marktplatz?tab=0&attr=1&attr=12&attr=13&attr=24&productId=47,1,1,1,33,47,DistributionGate,ProMaterial GmbH,31
2462,Germany,2022-09-19,/marktplatz%3Ftab=0&productId=233?tab=0&productId=47,1,1,1,29,47,DistributionGate,ProMaterial GmbH,31
2463,Germany,2023-10-25,/marktplatz?tab=0&productId=155,1,1,1,4,155,VR Concept,VR Concept,132
2464,Germany,2023-03-30,/marktplatz?tab=0&search=VR&productId=155,1,1,1,17,155,VR Concept,VR Concept,132
2465,Germany,2023-01-18,/marktplatz%3Ftab=0?tab=0&search=VR%20Concept&productId=155,1,1,1,13,155,VR Concept,VR Concept,132
2466,Germany,2022-12-21,/marktplatz?tab=0&search=VR&productId=155,1,1,1,8,155,VR Concept,VR Concept,132
2467,Norway,2022-12-21,/marktplatz?tab=0&search=vr&productId=155,1,1,1,7,155,VR Concept,VR Concept,132
2468,Germany,2022-12-15,/marktplatz?tab=0&attr=27&productId=155,1,1,1,48,155,VR Concept,VR Concept,132
2469,Germany,2023-10-24,/marktplatz?tab=0&productId=235,1,1,1,8,235,Bauspot.de,Baufragen Software GmbH,218
2470,Germany,2023-06-15,/marktplatz?tab=0&search=Bauspot.de&productId=235,1,1,1,1,235,Bauspot.de,Baufragen Software GmbH,218
2471,Austria,2023-04-05,/marktplatz?tab=0&productId=235,2,1,1,12,235,Bauspot.de,Baufragen Software GmbH,218
2472,Germany,2022-09-27,/marktplatz%3Ftab=0&category=APP?tab=0&productId=235,1,1,1,16,235,Bauspot.de,Baufragen Software GmbH,218
2473,Germany,2022-09-19,/marktplatz%3Ftab=0&productId=233?tab=0&productId=235,1,1,1,27,235,Bauspot.de,Baufragen Software GmbH,218
2474,Germany,2023-10-24,/marktplatz?tab=0&productId=234,1,1,1,164,234,Baufragen.de,Baufragen Software GmbH,218
2475,Austria,2023-04-05,/marktplatz?tab=0&productId=234,1,1,1,22,234,Baufragen.de,Baufragen Software GmbH,218
2476,Austria,2023-03-07,/marktplatz?tab=0&productId=234,1,1,1,7,234,Baufragen.de,Baufragen Software GmbH,218
2477,Germany,2022-10-27,/login?tab=0&productId=234,2,2,1,6,234,Baufragen.de,Baufragen Software GmbH,218
2478,Germany,2022-10-27,/marktplatz?tab=0&productId=234,0,1,1,0,234,Baufragen.de,Baufragen Software GmbH,218
2479,Germany,2023-10-24,/marktplatz?tab=0&productId=93,1,1,1,5,93,card_1,IB&T Software GmbH,73
2480,Germany,2023-10-11,/marktplatz?tab=0&productId=93,1,1,1,10,93,card_1,IB&T Software GmbH,73
2481,Germany,2023-09-17,/marktplatz?tab=0&ptgId=55&productId=93,1,1,1,54,93,card_1,IB&T Software GmbH,73
2482,Germany,2023-09-01,/marktplatz?tab=0&search=card_1&productId=93,1,1,1,3,93,card_1,IB&T Software GmbH,73
2483,Germany,2023-07-06,/marktplatz?tab=0&ptgId=55&productId=93,1,1,1,5,93,card_1,IB&T Software GmbH,73
2484,Germany,2023-05-17,/marktplatz?tab=0&productId=93,1,1,1,311,93,card_1,IB&T Software GmbH,73
2485,Austria,2023-03-07,/marktplatz?tab=0&productId=93,1,1,1,16,93,card_1,IB&T Software GmbH,73
2486,Germany,2022-12-15,/marktplatz?tab=0&ptgId=55&productId=93,1,1,1,14,93,card_1,IB&T Software GmbH,73
2487,Germany,2022-12-15,/marktplatz?tab=0&certificationType=PTG_CERT&certifiId=23&productId=93,1,1,1,62,93,card_1,IB&T Software GmbH,73
2488,Germany,2022-12-08,/marktplatz?tab=0&certificationType=PTG_CERT&productId=93,1,2,1,7,93,card_1,IB&T Software GmbH,73
2489,Germany,2022-12-01,/marktplatz?tab=0&productId=93,0,1,1,0,93,card_1,IB&T Software GmbH,73
2490,Germany,2022-12-01,/marktplatz%3Ftab=0?tab=0&productId=93,1,2,1,5,93,card_1,IB&T Software GmbH,73
2491,Germany,2022-11-23,/marktplatz%3Ftab=0&ptgId=1?tab=0&search=card_1&productId=93,1,1,1,2,93,card_1,IB&T Software GmbH,73
2492,Germany,2022-11-22,/marktplatz%3Ftab=0&ptgId=1?tab=0&attr=29&attr=82&rating=5&productId=93,2,1,1,452,93,card_1,IB&T Software GmbH,73
2493,Germany,2022-11-22,/marktplatz%3Ftab=0&ptgId=1?tab=0&ptgId=55&certificationType=PTG_CERT&productId=93,1,1,1,7,93,card_1,IB&T Software GmbH,73
2494,Germany,2022-11-22,/marktplatz%3Ftab=0&ptgId=1?tab=0&ptgId=50&productId=93,1,1,1,26,93,card_1,IB&T Software GmbH,73
2495,Germany,2022-11-22,/marktplatz%3Ftab=0&ptgId=1?tab=0&ptgId=50&certificationType=PTG_CERT&productId=93,1,1,1,7,93,card_1,IB&T Software GmbH,73
2496,Germany,2022-11-18,/marktplatz%3Ftab=0&search=sablono?tab=0&search=card&productId=93,1,1,1,1,93,card_1,IB&T Software GmbH,73
2497,Germany,2022-11-03,/marktplatz%3Ftab=0&attr=118?tab=0&certificationType=PTG_CERT&productId=93,1,1,1,4,93,card_1,IB&T Software GmbH,73
2498,Germany,2022-11-03,/marktplatz%3Ftab=0&attr=118?tab=0&certificationType=PTG_CERT&certifiId=23&productId=93,2,1,1,22,93,card_1,IB&T Software GmbH,73
2499,Germany,2022-10-17,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&productId=93,1,1,1,57,93,card_1,IB&T Software GmbH,73
2500,Germany,2022-10-11,/marktplatz?tab=0&ptgId=55&productId=93,1,1,1,124,93,card_1,IB&T Software GmbH,73
2501,Germany,2022-09-28,/marktplatz?tab=0&attr=14&productId=93,1,1,1,99,93,card_1,IB&T Software GmbH,73
2502,Germany,2023-10-24,/marktplatz?tab=0&productId=94,2,1,1,5,94,DESITE BIM,IB&T Software GmbH,73
2503,Germany,2023-10-19,/marktplatz?tab=0&attr=79&productId=94,1,1,1,8,94,DESITE BIM,IB&T Software GmbH,73
2504,Germany,2023-01-09,/marktplatz%3Ftab=0?tab=0&attr=14&ptgId=15&productId=94,1,1,1,29,94,DESITE BIM,IB&T Software GmbH,73
2505,Germany,2022-12-17,/marktplatz%3Ftab=0&attr=85?tab=0&attr=99&productId=94,1,1,1,30,94,DESITE BIM,IB&T Software GmbH,73
2506,Germany,2022-12-15,/marktplatz%3Ftab=0&productId=251?tab=0&productId=94,1,1,1,181,94,DESITE BIM,IB&T Software GmbH,73
2507,Germany,2022-11-29,/marktplatz%3Ftab=0?tab=0&attr=85&productId=94,1,1,1,39,94,DESITE BIM,IB&T Software GmbH,73
2508,Germany,2022-11-28,/marktplatz%3Ftab=0?tab=0&search=desite&productId=94,1,1,1,18,94,DESITE BIM,IB&T Software GmbH,73
2509,Germany,2022-11-04,/marktplatz%3Ftab=0&rating=5&rating=4&rating=3&rating=2&rating=1?tab=0&search=DESITE%20BIM&productId=94,1,2,1,3,94,DESITE BIM,IB&T Software GmbH,73
2510,Germany,2022-11-04,/marktplatz?tab=0&search=DESITE%20BIM&productId=94,0,1,1,0,94,DESITE BIM,IB&T Software GmbH,73
2511,Germany,2023-10-24,/marktplatz?tab=0&productId=221,1,1,1,7,221,BIMsystems ,BIMsystems GmbH,210
2512,Germany,2023-10-19,/marktplatz?tab=0&attr=79&productId=221,1,1,1,2,221,BIMsystems ,BIMsystems GmbH,210
2513,Germany,2023-10-17,/marktplatz?tab=0&attr=79&productId=221,1,1,1,3,221,BIMsystems ,BIMsystems GmbH,210
2514,Germany,2023-09-29,/marktplatz?tab=0&ptgId=20&productId=221,0,1,1,0,221,BIMsystems ,BIMsystems GmbH,210
2515,Germany,2023-09-29,/marktplatz?tab=0&ptgId=20&appSubPro=221&productId=221,1,1,1,0,221,BIMsystems ,BIMsystems GmbH,210
2516,Germany,2023-09-28,/marktplatz?tab=0&ptgId=20&productId=221,1,1,1,5,221,BIMsystems ,BIMsystems GmbH,210
2517,Germany,2023-08-27,/marktplatz?tab=0&attr=27&attr=79&ptgId=34&productId=221,1,1,1,2,221,BIMsystems ,BIMsystems GmbH,210
2518,Germany,2023-08-01,/marktplatz?tab=0&ptgId=22&productId=221,1,1,1,52,221,BIMsystems ,BIMsystems GmbH,210
2519,Germany,2023-07-28,/marktplatz?tab=0&ptgId=20&productId=221,1,1,1,4,221,BIMsystems ,BIMsystems GmbH,210
2520,Germany,2023-07-10,/marktplatz?tab=0&productId=221,1,1,1,246,221,BIMsystems ,BIMsystems GmbH,210
2521,Netherlands,2023-06-27,/marktplatz?tab=0&ptgId=20&productId=221,1,1,1,6,221,BIMsystems ,BIMsystems GmbH,210
2522,Indonesia,2023-06-10,/marktplatz?tab=0&productId=221,1,1,1,37,221,BIMsystems ,BIMsystems GmbH,210
2523,Philippines,2023-06-10,/marktplatz?tab=0&productId=221,0,1,1,1,221,BIMsystems ,BIMsystems GmbH,210
2524,Germany,2023-05-12,/marktplatz?tab=0&attr=16&attr=17&appSubPro=221&productId=221,1,1,1,1,221,BIMsystems ,BIMsystems GmbH,210
2525,Germany,2023-05-12,/marktplatz?tab=0&attr=16&attr=17&productId=221,0,1,1,0,221,BIMsystems ,BIMsystems GmbH,210
2526,Germany,2023-05-09,/marktplatz?tab=0&attr=16&attr=17&productId=221,1,1,1,7,221,BIMsystems ,BIMsystems GmbH,210
2527,Germany,2023-05-04,/marktplatz?tab=0&attr=31&productId=221,1,1,1,75,221,BIMsystems ,BIMsystems GmbH,210
2528,Austria,2023-04-03,/marktplatz%3Ftab=0&productId=305?tab=0&ptgId=20&productId=221,1,2,1,4,221,BIMsystems ,BIMsystems GmbH,210
2529,Austria,2023-04-03,/marktplatz?tab=0&ptgId=20&productId=221,0,1,1,0,221,BIMsystems ,BIMsystems GmbH,210
2530,Germany,2023-03-27,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&productId=221,1,1,1,17,221,BIMsystems ,BIMsystems GmbH,210
2531,Germany,2023-02-22,/marktplatz%3Ftab=0&category=APP?tab=0&ptgId=20&productId=221,1,1,1,14,221,BIMsystems ,BIMsystems GmbH,210
2532,Germany,2023-02-01,/marktplatz%3Ftab=0&productId=3?tab=0&productId=221,1,1,1,16,221,BIMsystems ,BIMsystems GmbH,210
2533,Germany,2023-01-06,/marktplatz?tab=0&ptgId=22&productId=221,1,1,1,17,221,BIMsystems ,BIMsystems GmbH,210
