Date,Land,pagePath,Number of Pages,Sessions,Users,Duration
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=2,1,1,1,13
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=195,1,2,1,266
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0,1,1,1,1
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57?tab=0&ptgId=22,1,1,1,1
2023-02-01,Germany,/login,1,1,1,68
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3,1,1,1,6
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=107,1,2,1,28
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57?tab=0&ptgId=19,2,1,1,12
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57,2,1,1,38
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=233,1,1,1,27
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57?tab=0&ptgId=19&productId=237,2,1,1,37
2023-02-01,Germany,/marktplatz?tab=0&ptgId=29&productId=73,1,1,1,5
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57?tab=0&ptgId=57,2,1,1,13
2023-02-01,Germany,/marktplatz,9,7,7,10
2023-02-01,Germany,/marktplatz%3Ftab=0&ptgId=57?tab=0,3,1,1,664
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=203,1,1,1,82
2023-02-01,Germany,/marktplatz?tab=0&ptgId=45&productId=198,1,1,1,28
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=221,1,1,1,16
2023-02-01,Germany,/marktplatz?tab=0&ptgId=45,1,1,1,11
2023-02-01,Germany,/marktplatz?tab=0&category=CONTENT&productId=3,1,1,1,107
2023-02-01,Germany,/marktplatz?tab=0&category=CONTENT,1,1,1,15
2023-02-01,Germany,/marktplatz?tab=0,5,8,7,36
2023-02-01,Germany,/marktplatz?tab=0&ptgId=29,2,1,1,3
2023-02-01,Germany,/marktplatz%3Ftab=0&search=california?tab=0&search=california,2,1,1,21
2023-02-01,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=3,6,2,2,829
2023-02-01,Germany,/marktplatz%3Ftab=0?tab=0,6,4,4,15
2023-01-31,Germany,/marktplatz?tab=0&productId=44,1,2,1,2
2023-01-31,Germany,/marktplatz%3Ftab=0?tab=0,4,1,1,36
2023-01-31,Germany,/marktplatz%3Ftab=0&appSubPro=205&productId=205?tab=0&appSubPro=205&productId=205,1,1,1,15
2023-01-31,Germany,/marktplatz%3Ftab=0?tab=0&ptgId=26,1,1,1,1
2023-01-31,Germany,/marktplatz%3Ftab=0?tab=0&ptgId=49,1,1,1,53
2023-01-31,Germany,/marktplatz%3Ftab=0?tab=0&ptgId=49&attr=125,1,1,1,88
2023-01-31,Germany,/marktplatz%3Ftab=0?tab=0&ptgId=58,1,1,1,1
2023-01-31,Bulgaria,/marktplatz?tab=0&appSubPro=205&productId=205,1,1,1,1
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45,1,1,1,7
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=85,1,1,1,13
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=85&attr=99,1,1,1,1
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=85&attr=99&attr=100&attr=107,1,1,1,1
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=99,1,1,1,3
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=99&attr=100,1,1,1,114
2023-01-31,Germany,/marktplatz?tab=0,3,5,3,31
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1,2,1,1,36
2023-01-31,Germany,/marktplatz?tab=0&ptgId=45&ptgId=1&attr=85&attr=99&attr=100,2,1,1,28
2023-01-31,Germany,/marktplatz,5,3,3,2
2023-01-30,Germany,/marktplatz?tab=0&category=CONTENT&productId=3,1,1,1,9
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&attr=14&attr=118,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&attr=14&attr=118&attr=117,1,1,1,2
2023-01-30,Germany,/marktplatz,15,3,3,54
2023-01-30,Germany,/marktplatz?tab=0&attr=129&attr=13,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0?tab=0,5,2,2,111
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0,1,1,1,25
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&attr=14&attr=118&attr=117&attr=123&attr=31,1,1,1,12
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&attr=14,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=1,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&attr=14&attr=118&attr=117&attr=123,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=30,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP&attr=14&attr=118&attr=117&attr=123&attr=31,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=129,3,1,1,34
2023-01-30,Germany,/marktplatz?tab=0&category=CONTENT,3,1,1,23
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&search=ifc%20,1,1,1,15
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&search=ifc%20viewer,1,1,1,5
2023-01-30,Germany,/marktplatz%3Ftab=0?tab=0&attr=108,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0?tab=0&search=m%C3%A4ngel,1,1,1,6
2023-01-30,Germany,/marktplatz?tab=0&attr=26,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=13,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&orgId=56,1,1,1,5
2023-01-30,Germany,/marktplatz?tab=0&attr=94,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&orgId=56&orgId=230,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&ptgId=26,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&ptgId=45,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0&category=APP?tab=0&category=APP,2,1,1,8
2023-01-30,Germany,/marktplatz%3Ftab=0?tab=0&search=m%C3%A4ngelmanagement,2,1,1,7
2023-01-30,Germany,/marktplatz?tab=0&category=CONTENT&orgId=56,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0,19,4,4,196
2023-01-30,Germany,/marktplatz?tab=0&attr=95,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&category=CONTENT&orgId=214,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=93,1,1,1,1
2023-01-30,Germany,/marktplatz?tab=0&attr=7,1,1,1,1
2023-01-30,Germany,/marktplatz%3Ftab=0?tab=0&search=plan%20radar,1,1,1,11
2023-01-28,Germany,/marktplatz?tab=0&productId=203,1,1,1,11
2023-01-28,Germany,/marktplatz%3Ftab=2?tab=2&search=BIMsystems%20GmbH,1,1,1,15
2023-01-28,Germany,/marktplatz%3Ftab=0&productId=277?tab=0&productId=279,1,1,1,13
2023-01-28,Germany,/marktplatz%3Ftab=0&productId=277?tab=0&productId=264,1,1,1,10
2023-01-28,Germany,/marktplatz?tab=0,2,3,3,4
2023-01-28,Germany,/marktplatz,3,2,2,3
2023-01-28,Germany,/marktplatz%3Ftab=2?tab=2,2,1,1,20
2023-01-28,Germany,/marktplatz%3Ftab=0&productId=277?tab=0&productId=277,2,1,1,93
2023-01-28,Germany,/marktplatz%3Ftab=0&productId=277?tab=0,2,1,1,53
2023-01-28,Germany,/marktplatz%3Ftab=0&productId=277?tab=0&productId=251,1,1,1,69
2023-01-28,United States,/,2,2,2,4
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=5&productId=143,1,1,1,11
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=5&productId=211,1,1,1,17
2023-01-27,Germany,/marktplatz%3Ftab=0&rating=5?tab=0&rating=5&productId=198,1,1,1,11
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=5&productId=277,1,1,1,93
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=82&attr=5,1,1,1,1
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0,1,2,1,1
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&attr=118&ptgId=57,1,1,1,1
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&attr=14&attr=31&ptgId=57,1,1,1,1
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&attr=14&attr=31&ptgId=57&productId=242,1,1,1,32
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&attr=14&ptgId=57,1,1,1,7
2023-01-27,Germany,/marktplatz%3Ftab=0&rating=5?tab=0&rating=5&productId=195,1,1,1,35
2023-01-27,Germany,/marktplatz%3Ftab=0?tab=0&category=APP,1,1,1,9
2023-01-27,Germany,/marktplatz?tab=2&organisationId=236,1,1,1,52
2023-01-27,Germany,/marktplatz%3Ftab=0?tab=0&productId=143,1,1,1,9
2023-01-27,Germany,/marktplatz%3Ftab=0?tab=0&search=cobuilder,1,1,1,1
2023-01-27,Germany,/marktplatz?tab=0&category=APP,1,1,1,19
2023-01-27,Germany,/marktplatz?tab=0&productId=231,1,1,1,8
2023-01-27,Germany,/marktplatz?tab=0&productId=249,1,1,1,25
2023-01-27,Germany,/marktplatz?tab=0&productId=268,1,1,1,12
2023-01-27,Germany,/marktplatz?tab=0&productId=276,1,1,1,76
2023-01-27,Germany,/marktplatz?tab=1,1,1,1,17
2023-01-27,Germany,/marktplatz?tab=0&productId=250,1,1,1,59
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=5&productId=154,1,1,1,64
2023-01-27,Austria,/marktplatz%3Ftab=0&orgId=214?tab=2,1,1,1,22
2023-01-27,Germany,/marktplatz?tab=0,17,17,11,113
2023-01-27,Norway,/marktplatz%3Ftab=0?tab=1,2,1,1,23
2023-01-27,Norway,/marktplatz%3Ftab=0,2,1,1,52
2023-01-27,Norway,/marktplatz,2,2,2,5
2023-01-27,Austria,/marktplatz,1,1,1,1
2023-01-27,Austria,/marktplatz?tab=0,1,1,1,2
2023-01-27,Germany,/marktplatz,22,9,8,26
2023-01-27,Germany,/marktplatz%3Ftab=0?tab=0,17,9,6,165
2023-01-27,France,/marktplatz%3Ftab=0?tab=0,2,1,1,45
2023-01-27,Austria,/marktplatz%3Ftab=0&orgId=214?tab=0&orgId=214,2,1,1,79
2023-01-27,Austria,/marktplatz%3Ftab=0&orgId=214?tab=0,2,1,1,99
2023-01-27,France,/marktplatz,1,1,1,1
2023-01-27,Norway,/marktplatz%3Ftab=0?tab=0,5,2,2,57
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=5,2,1,1,6
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=82?tab=0&attr=82,2,1,1,153
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84,2,1,1,56
2023-01-27,Germany,/marktplatz%3Ftab=0&attr=84?tab=0&attr=84&ptgId=57,2,1,1,27
2023-01-27,Germany,/marktplatz%3Ftab=0&rating=5?tab=0&rating=5,2,1,1,17
2023-01-27,Germany,/marktplatz%3Ftab=0?tab=2,2,3,2,26
2023-01-27,Germany,/marktplatz?tab=0&productId=124,2,1,1,33
2023-01-27,Germany,/marktplatz?tab=0&productId=170,2,1,1,53
2023-01-27,Germany,/marktplatz?tab=2,2,2,2,15
2023-01-26,Germany,/marktplatz?tab=0&search=strakon,1,1,1,4
2023-01-26,Germany,/marktplatz,95,4,4,14
2023-01-26,Germany,/marktplatz?tab=0,48,8,7,220
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=2&search=sikla,1,1,1,1
2023-01-26,Germany,/marktplatz?tab=0&search=revu&productId=209,1,1,1,4
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&ptgId=20,1,2,1,1
2023-01-26,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0,1,1,1,0
2023-01-26,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45,1,1,1,9
2023-01-26,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&appSubPro=195&productId=195,1,1,1,3
2023-01-26,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&productId=195,1,1,1,0
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla,1,1,1,35
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&category=APP&orgId=34&appSubPro=50&productId=50,1,1,1,5
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=SiCAD4Revit&category=APP&ptgId=20,1,1,1,1
2023-01-26,Germany,/marktplatz?tab=0&search=revu,1,1,1,14
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=SiCAD4Revit&ptgId=20,1,1,1,8
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=sikla,1,1,1,1
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=sikla&category=APP,1,1,1,28
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=2,1,1,1,15
2023-01-26,Germany,/marktplatz%3Ftab=0?tab=0,4,2,2,11
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=2&search=sikla&organisationId=34,1,1,1,11
2023-01-26,Germany,/,4,4,4,80
2023-01-26,Germany,/marktplatz?tab=0&search=strakon&productId=193,1,2,1,58
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&search=sikla,2,1,1,10
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=SiCAD4Revit&category=APP,2,1,1,69
2023-01-26,Germany,/marktplatz%3Ftab=0&search=sikla?tab=0&orgId=34&search=SiCAD4Revit&category=APP&productId=50,2,1,1,5
2023-01-25,Germany,/marktplatz,2,1,1,0
2023-01-25,Germany,/marktplatz?tab=0,1,2,1,6
2023-01-24,Germany,/marktplatz?tab=0&category=CONTENT,2,1,1,32
2023-01-24,Germany,/marktplatz,16,7,2,0
2023-01-24,Germany,/marktplatz?tab=0,8,12,3,62
2023-01-24,Germany,/marktplatz?tab=0&category=CONTENT&productId=288,1,1,1,20
2023-01-24,Germany,/marktplatz%3Ftab=0?tab=0,5,5,2,49
2023-01-22,Spain,/marktplatz?tab=1,2,1,1,55
2023-01-22,Spain,/marktplatz?tab=2,3,1,1,35
2023-01-22,Spain,/marktplatz?tab=0&orgId=203,2,1,1,89
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&productId=3,1,1,1,0
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=143?tab=0&appSubPro=143&productId=143,1,1,1,20
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=143?tab=0&productId=143,1,1,1,0
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=143?tab=0&productId=3,1,1,1,12
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=3?tab=0&appSubPro=3&productId=3,1,2,1,28
2023-01-20,Luxembourg,/marktplatz%3Ftab=0?tab=0&search=AR,4,1,1,117
2023-01-20,Germany,/marktplatz%3Ftab=0&search=revit?tab=0&search=revit,1,1,1,11
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0&productId=200,1,1,1,597
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0&productId=59,1,2,1,252
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0&rating=5&rating=4,1,1,1,1
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0&rating=5&rating=4&rating=3&rating=2,1,1,1,1
2023-01-20,Germany,/marktplatz?tab=0&ptgId=22,1,1,1,47
2023-01-20,Germany,/marktplatz?tab=0&productId=143,1,2,1,2
2023-01-20,Germany,/marktplatz%3Ftab=0&productId=143?tab=0,1,1,1,1
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0&rating=5&rating=4&rating=3&rating=2&rating=1,1,1,1,1
2023-01-20,Luxembourg,/marktplatz%3Ftab=0?tab=0,2,1,1,92
2023-01-20,Germany,/marktplatz,81,4,3,38
2023-01-20,Germany,/marktplatz%3Ftab=0?tab=0,5,4,3,11
2023-01-20,Luxembourg,/marktplatz,3,2,1,1
2023-01-20,Germany,/marktplatz?tab=0,23,7,5,44
2023-01-19,Germany,/marktplatz?tab=2&search=abenvt,1,1,1,18
2023-01-19,Germany,/marktplatz?tab=2&search=Abvent%20Group&organisationId=56,1,1,1,6
2023-01-19,Germany,/marktplatz,4,2,2,1
2023-01-19,Germany,/marktplatz?tab=2,3,1,1,89
2023-01-19,Canada,/,1,1,1,4
2023-01-19,Germany,/marktplatz%3Ftab=0&appSubPro=282&productId=282?tab=0&appSubPro=282&productId=282,1,1,1,6
2023-01-19,Germany,/marktplatz?tab=2&search=abvent&organisationId=56,2,1,1,13
2023-01-19,Germany,/marktplatz?tab=2&search=abvent,2,1,1,2
2023-01-19,Germany,/marktplatz?tab=0&orgId=56&search=abvent,2,1,1,10
2023-01-19,Germany,/marktplatz?tab=0,3,3,2,20
2023-01-19,Germany,/marktplatz%3Ftab=0&orgId=56?tab=0&orgId=56,1,1,1,3
2023-01-19,Germany,/marktplatz%3Ftab=0?tab=0,1,1,1,0
2023-01-19,Germany,/marktplatz?tab=0&attr=82&appSubPro=124&productId=124,1,1,1,13
2023-01-19,Germany,/marktplatz?tab=0&orgId=56,1,1,1,20
2023-01-19,Germany,/marktplatz?tab=0&orgId=56&search=Abvent%20Group,1,1,1,7
2023-01-19,Germany,/marktplatz?tab=0&search=abvent,1,1,1,1
2023-01-19,Germany,/marktplatz?tab=2&search=Abvent%20Group,1,1,1,1
2023-01-19,Poland,/marktplatz%3Ftab=0&appSubPro=110&productId=110?tab=0,2,1,1,2
2023-01-18,Germany,/marktplatz?tab=0&search=EPLASS%20%20CDE&productId=215,1,1,1,2
2023-01-18,Germany,/marktplatz?tab=0&search=EPLASS%20%20CDE&rating=1,1,1,1,6
2023-01-18,Germany,/marktplatz?tab=0&search=EPLASS%20%20CDE&rating=5,1,1,1,6
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&rating=5&attr=14&productId=195,1,1,1,11
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&rating=5&attr=117,1,1,1,1
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6,1,1,1,50
2023-01-18,Germany,/marktplatz?tab=0&rating=3,1,1,1,3
2023-01-18,Germany,/marktplatz?tab=0&rating=4,1,1,1,12
2023-01-18,Germany,/marktplatz?tab=0&rating=2,1,1,1,3
2023-01-18,Germany,/marktplatz?tab=0&rating=1,1,1,1,5
2023-01-18,Germany,/marktplatz?tab=0&ptgId=7,1,1,1,1
2023-01-18,Germany,/marktplatz?tab=0&search=TP%20CDE&productId=213,1,1,1,1
2023-01-18,Germany,/marktplatz?tab=0&ptgId=57&productId=27,1,1,1,21
2023-01-18,Germany,/marktplatz?tab=0&rating=5&productId=209,1,1,1,47
2023-01-18,Germany,/marktplatz?tab=0&search=Autodesk%20Revit%20(AEC%20Collection)%20&productId=233,1,1,1,0
2023-01-18,Germany,/marktplatz?tab=0&certificationType=ATTRIBUTE_CERT&certifiId=13&productId=182,1,1,1,38
2023-01-18,Germany,/marktplatz?tab=0&certificationType=ATTRIBUTE_CERT,1,1,1,22
2023-01-18,Germany,/marktplatz?tab=0&attr=117,1,1,1,1
2023-01-18,Germany,/marktplatz?tab=0&attr=110&attr=111&productId=253,1,1,1,128
2023-01-18,Germany,/marktplatz?tab=0&attr=110,1,1,1,33
2023-01-18,Germany,/marktplatz%3Ftab=0?tab=0&search=VR%20Concept&productId=155,1,1,1,13
2023-01-18,Germany,/marktplatz%3Ftab=0?tab=0&search=VR%20Concept,1,1,1,1
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=CAFM&attr=84,1,1,1,5
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&search=CAFM,1,1,1,29
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&attr=84&productId=233,1,1,1,2
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&attr=24&search=CAFM,1,1,1,1
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&attr=24,1,1,1,38
2023-01-18,Germany,/marktplatz?tab=0&search=Nevaris&productId=53,1,1,1,9
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&appSubPro=195&productId=195,1,1,1,5
2023-01-18,Germany,/marktplatz?tab=0&search=revit&productId=233,1,1,1,25
2023-01-18,Germany,/marktplatz?tab=0&search=revit&productId=76,1,1,1,42
2023-01-18,Germany,/marktplatz?tab=2&search=auxalia%20GmbH&organisationId=59,2,1,1,12
2023-01-18,Germany,/marktplatz?tab=2&search=auxalia%20GmbH,2,1,1,2
2023-01-18,Germany,/marktplatz?tab=2,2,2,2,117
2023-01-18,Germany,/marktplatz?tab=0&search=revit,2,1,1,39
2023-01-18,Germany,/marktplatz?tab=0&search=TP%20CDE,2,1,1,58
2023-01-18,Germany,/marktplatz?tab=0&search=Nevaris,2,1,1,110
2023-01-18,Germany,/marktplatz?tab=0&search=EPLASS%20%20CDE,2,1,1,25
2023-01-18,Germany,/marktplatz?tab=0&rating=5,2,1,1,74
2023-01-18,Germany,/marktplatz?tab=0&ptgId=57,2,1,1,48
2023-01-18,Germany,/marktplatz?tab=0&orgId=59&search=auxalia%20GmbH,2,1,1,39
2023-01-18,Germany,/marktplatz?tab=0&certificationType=ATTRIBUTE_CERT&certifiId=13,2,1,1,17
2023-01-18,Germany,/marktplatz?tab=0&attr=110&attr=111,2,1,1,44
2023-01-18,Germany,/marktplatz%3Ftab=2?tab=2,2,2,1,79
2023-01-18,Germany,/marktplatz%3Ftab=0?tab=0,2,2,2,26
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=6?tab=0&ptgId=6&attr=84,2,1,1,22
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&rating=5&attr=14,2,1,1,59
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&rating=5,2,1,1,12
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45,2,1,1,87
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0,2,1,1,84
2023-01-18,Germany,/marktplatz,6,4,4,7
2023-01-18,Germany,/marktplatz?tab=0,12,8,7,376
2023-01-18,Austria,/marktplatz?tab=0,1,1,1,2
2023-01-18,Austria,/marktplatz,1,1,1,0
2023-01-18,Germany,/marktplatz?tab=0&search=thinkproject,1,1,1,5
2023-01-18,Germany,/marktplatz?tab=0&search=think%20project,1,1,1,4
2023-01-18,Germany,/marktplatz%3Ftab=0&ptgId=45&productId=195?tab=0&ptgId=45&productId=195,1,1,1,0
2023-01-18,United States,/,2,3,3,11
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=2&search=orca&organisationId=41,2,1,1,8
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&category=SERVICE,1,1,1,3
2023-01-17,Germany,/marktplatz?tab=0&category=CONTENT,1,1,1,18
2023-01-17,Germany,/marktplatz?tab=0&attr=124&category=CONTENT,1,1,1,12
2023-01-17,Germany,/marktplatz?tab=0&attr=124,1,1,1,1
2023-01-17,Germany,/marktplatz?tab=0,1,7,5,11
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=2&search=orca&organisationId=41&orgId=41,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=2&search=orca,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=2,1,1,1,15
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&search=ava&productId=250,1,1,1,11
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&search=ava&productId=195,1,1,1,11
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&search=ava&productId=108,1,1,1,29
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&search=ava,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&search=ausschreiben,1,1,1,12
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&category=APP,1,1,1,13
2023-01-17,Germany,/marktplatz?tab=0&category=CONTENT&ptgId=3&productId=3,1,1,1,102
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=2&search=ausschreiben,1,1,1,22
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=2&search=ORCA%20Software%20GmbH&organisationId=41&orgId=41,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=2&search=ORCA%20Software%20GmbH,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=2,1,1,1,62
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=1,1,1,1,62
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&orgId=41,1,1,1,13
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&category=SERVICE,1,1,1,5
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&category=CONTENT&ptgId=2&ptgId=27,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&category=CONTENT&ptgId=2&attr=103,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=2?tab=0&ptgId=2&attr=124,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=2?tab=0&ptgId=2,1,1,1,42
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=2?tab=0&ptgId=1&productId=250,1,1,1,17
2023-01-17,Germany,/marktplatz?tab=0&category=CONTENT&ptgId=3,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&category=APP&search=orca,1,1,1,1
2023-01-17,Germany,/marktplatz%3Ftab=0?tab=0&orgId=41&search=orca,2,1,1,2
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&ptgId=3,2,1,1,92
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&orgId=41&search=ORCA%20Software%20GmbH,2,1,1,3
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&category=CONTENT,2,1,1,18
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=2?tab=0&ptgId=1,2,2,1,3
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=2?tab=0,2,2,1,18
2023-01-17,Germany,/marktplatz,2,2,2,0
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0,3,1,1,26
2023-01-17,Germany,/marktplatz%3Ftab=0&ptgId=3?tab=0&category=CONTENT&ptgId=2,3,1,1,51
